playlist_name,playlist_uri,playlist_tracks_url,playlist_num_tracks,snapshot_id,playlist_img,track_name,track_uri,artist_name,album_name,album_img,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,key_mode
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Send My Love (To Your New Lover) - Live,0dGjfWSQNYuF7e6dYv9yrs,I'm With Her,Send My Love (To Your New Lover) [Live],https://i.scdn.co/image/ef7035a0b0e5325cb047b96d33ae8cc490fa4986,0.494,0.306,F#,-9.611,minor,0.0489,0.813,0.0015,0.693,0.503,161.142,225034,4,F# minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Stolen Dance,6tXrb9kJTmgGOZqpq1powO,Twin Bandit,Stolen Dance,https://i.scdn.co/image/6c8fd28a31cccfa38dd288dcf9915d52156f5703,0.706,0.328,C,-10.158,major,0.0326,0.523,0,0.223,0.593,85.988,235467,4,C major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Jolene - Live,1z5caKH6SJoofqTGVy17HY,The Staves,Pine Hollow (Live),https://i.scdn.co/image/f07ddda2b48a35210f5bbf2fa99c349093e2e5a9,0.47,0.112,B,-15.147,major,0.0377,0.932,0,0.113,0.183,125.496,253e3,4,B major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Rather Be,0osBWMCpbGSGj5FVDzCTvy,Jasmine Thompson,Another Bundle of Tantrums,https://i.scdn.co/image/3ccc33fdfc7140149f606e70614dec41900a0d24,0.534,0.332,B,-7.44,major,0.0374,0.837,0,0.0997,0.509,110.771,247817,4,B major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Drag Me Down/As Long As You Love Me,7B0hVrD5iwkiQhHSjUjSrz,Gardiner Sisters,Drag Me Down/As Long As You Love Me,https://i.scdn.co/image/cb5dc3ff715888124afd876be82671e34f80b013,0.678,0.346,D#,-8.571,major,0.0345,0.848,0,0.128,0.461,135.989,206325,4,D# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Summertime Sadness (Acoustic Cover) Feat. Keelan Donovan,6TqDrmjUDqQo4JiF1apQnL,Megan Davies,Summertime Sadness (Acoustic Cover) Feat. Keelan Donovan,https://i.scdn.co/image/a4a2034638411c7c97e88288c73126bb7c83333b,0.62,0.403,C#,-6.998,minor,0.0393,0.636,0,0.128,0.528,135.84,231014,4,C# minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Blank Space/Stand By Me - Live From Spotify London,3Dbgo1HE3DErIBNDIO4Hyd,Imagine Dragons,Imagine Dragons (Spotify Sessions),https://i.scdn.co/image/e94d729642439f16383d95c20a861d86c9547f15,0.764,0.575,A,-6.728,major,0.0966,0.407,0,0.747,0.502,101.759,303434,4,A major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Time After Time,5kOBEsqVNwi4udPRbagNIV,Iron & Wine,Time After Time,https://i.scdn.co/image/56441e30e5d2d2dc6e1fe0ee76fe2ced337f8132,0.628,0.248,C#,-13.304,major,0.032,0.814,0.0602,0.111,0.646,125.298,170217,4,C# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Amsterdam - Recorded at Spotify Studios NYC,4muAGMNipTEtIoYfMa9QL0,Mandolin Orange,Spotify Singles,https://i.scdn.co/image/fa0ab59b3f9f05d70461222d65e538061de41e38,0.532,0.317,C,-10.693,major,0.0309,0.909,0.0277,0.11,0.28,140.671,193672,3,C major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Better Together,6KzL8s8GdRbd5Mal8yLz6R,Us The Duo,Better Together,https://i.scdn.co/image/2707ca081ff5178023c531149f74b9d1e7847720,0.79,0.3,F,-10.597,major,0.0622,0.649,0,0.14,0.49,110.187,200706,4,F major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Perfect Places - Live From BBC Radio 2,2hUyNUvpSlNBmYKCUNCLu5,First Aid Kit,Live From BBC Radio 2,https://i.scdn.co/image/a23b1aada5008d1ea396835c2f9b8cda81cbab58,0.454,0.421,C#,-4.834,minor,0.026,0.278,0,0.141,0.383,87.555,218760,4,C# minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,K.,6vG1pcmNGdG6Vu62I9nLGL,Rosie Carney,K.,https://i.scdn.co/image/ca43ac9c25815b2ec775fe6ccf9e2624d1e99de3,0.348,0.226,D#,-10.918,major,0.0386,0.962,0.00483,0.135,0.173,129.251,269e3,3,D# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Set Fire To The Rain,5foLNCCWHMFXIzgtuOVEis,Noah Guthrie,"Noah Guthrie, The Covers Vol. 4",https://i.scdn.co/image/6bba583e9a46ff3851bc92eab12563ecf9fa202b,0.566,0.227,C#,-11.588,major,0.0502,0.703,0,0.11,0.507,117.979,233378,4,C# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Creep,7BRwh1bemr9rFMDeTbcy5S,Kina Grannis,Creep,https://i.scdn.co/image/c234a7d10d8e72610a3c8c4f4b56ea402931de3a,0.585,0.103,G,-12.682,major,0.0309,0.801,0,0.126,0.179,133.057,234135,4,G major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Billie Jean,4zzi2eD2cEPpQ3a307mPPj,The Civil Wars,Between The Bars (EP),https://i.scdn.co/image/d517c067d5b6667cff1a9fce80e1c6c6186796db,0.532,0.203,A,-8.524,minor,0.0668,0.829,0,0.108,0.543,89.646,259920,4,A minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,One Dance / Needed Me / Too Good (feat. Jaclyn Davies),06DVnefYLJ8rXRzsJcdujr,Megan Davies,One Dance / Needed Me / Too Good (feat. Jaclyn Davies),https://i.scdn.co/image/356fec167ba1b3f1b9d2d7d16dfe67189ba9db00,0.614,0.28,E,-9.897,major,0.0352,0.598,0,0.177,0.568,98.227,227143,4,E major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy),5jtbbkTh7x4UeMVAvF2KaI,Less Is More,Cool Kids/Riptide (Originally Performed by Echosmith and Vance Joy),https://i.scdn.co/image/79673143604c9861952c19111cd6440eded75f5b,0.629,0.21,G,-15.143,major,0.0356,0.849,0.00135,0.174,0.399,145.081,133241,4,G major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,"See You Again, Love Me Like You Do, Sugar - Acoustic Mashup",29Ns3avs48iQhNQgrHMEkm,Megan Davies,"See You Again, Love Me Like You Do, Sugar (Acoustic Mashup)",https://i.scdn.co/image/a8b5bc881363fba0c0465f4d8f2797ebeb79c786,0.393,0.207,A#,-11.865,major,0.0392,0.877,0,0.104,0.262,163.99,231966,4,A# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Crazy in Love,6m0qBDIhzICOwWMPZdgyVK,Daniela Andrade,Crazy in Love,https://i.scdn.co/image/0a68ca3bda3c144d3bc071a17f984e0420777aa8,0.606,0.326,G,-9.401,major,0.119,0.868,0,0.12,0.489,78.906,227500,4,G major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,California,4KUFJ7phSi40lh1ChmFgb9,Lisa Mitchell,California,https://i.scdn.co/image/7ed5f6ced4fa0aa9b51c743b9e8861fd2635e76b,0.53,0.264,F#,-11.974,major,0.03,0.733,0.00295,0.116,0.241,77.002,167095,4,F# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Eventually,7JAnAvHXbXSTRnEPKu0Jkg,Lucius,Eventually,https://i.scdn.co/image/902f67ffa6c7318e260efe793938e391502f2917,0.658,0.394,C#,-7.537,major,0.025,0.603,5.65e-6,0.176,0.232,78.926,226347,3,C# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,When Doves Cry - Recorded At Spotify Studios NYC,4LLTqpc4ywNrx89seBQi3w,Sarah Jarosz,Spotify Singles,https://i.scdn.co/image/886c0c6f02c65b04ed3e8fba27b28e3da0b7e12f,0.776,0.335,A,-10.152,major,0.0614,0.638,1.26e-4,0.15,0.54,127.754,280828,4,A major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Closer (feat. Sarah Hyland),5pH8EEifVTlrft3iRYGUdW,Boyce Avenue,"Cover Collaborations, Vol. 4",https://i.scdn.co/image/cab57b0216d13e378471ee3f11f7152dc066bb30,0.694,0.472,G#,-8.62,major,0.0281,0.41,0,0.233,0.467,95.002,244189,4,G# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Sorry,21Cr9ZzBDHF7QxDS8kE5Lx,Colin & Caroline,Sorry,https://i.scdn.co/image/c550d9c6e73b146f2f8fe7551d90fdb316f6f259,0.618,0.255,G,-12.5,major,0.0396,0.715,0,0.0958,0.547,85.943,165698,4,G major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,I Believe in a Thing Called Love,6mEeutpoC30B6yALroRlFW,Branches,Covers,https://i.scdn.co/image/7453ea8cabe1e2243c4c74deef232e753d6ba33d,0.605,0.596,A,-6.65,major,0.029,0.139,5.54e-4,0.101,0.119,126.066,184e3,4,A major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,My Love / Hotline Bling,304Fl0f56eyOYyFum3TN9X,Gardiner Sisters,My Love / Hotline Bling,https://i.scdn.co/image/aff509324bff7ba02b93e4d7df7b867aa6e2acfc,0.553,0.288,B,-7.738,major,0.032,0.876,0,0.145,0.336,127.81,202131,4,B major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Chains,1C4Ce6dvKNAkoWVZQ8s5VJ,The Sweeplings,"Covers, Ch. 1",https://i.scdn.co/image/22d3f8b4e14a9f9aeab1a5437c0b5ac655000f91,0.336,0.331,E,-8.102,minor,0.0349,0.944,2.9e-6,0.0732,0.189,88.612,200219,3,E minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Love Will Tear Us Apart,4z7LkcJsYe8AaZXI3TWOHT,Odina,Love Will Tear Us Apart,https://i.scdn.co/image/febdf22abf8cbcfc7d07c3415f2ef1e61b3fdecf,0.375,0.217,D#,-12.426,major,0.0344,0.951,7.22e-4,0.107,0.139,96.239,223340,3,D# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Titanium,7vEX2DuGfeyH2RRV3XZdHJ,Boyce Avenue,"New Acoustic Sessions, Vol. 4",https://i.scdn.co/image/ecc48c72e0f4789d1b7528137204ec18a4cbb650,0.804,0.547,E,-7.769,minor,0.0665,0.194,0,0.0888,0.507,126.013,227563,4,E minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Ordinary World,1Rzv9hwuNO1H7N947tD1e8,Joy Williams,Ordinary World,https://i.scdn.co/image/e919abfc0d125f4efd3330bdeadb8741ceb9c45f,0.52,0.172,E,-11.422,minor,0.0343,0.972,6.24e-6,0.109,0.0746,67.007,314344,4,E minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Let It Go,6r8OnTtDrhKBIIYgzxrnZ1,Colin & Caroline,Let It Go,https://i.scdn.co/image/00591c54303a8bd3c126461ac10ddf71afd3ed9b,0.46,0.319,C#,-8.621,major,0.0356,0.861,0,0.118,0.329,145.765,194130,4,C# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Dancing in the Dark,0aLBrgdmfl1DADg3ZO6y0N,Eddie Berman,Blood & Rust,https://i.scdn.co/image/2e4d2e1d9170a5fbcb54c91c899e6e0d8cf90dd8,0.463,0.153,D,-14.082,major,0.0385,0.903,1.23e-5,0.152,0.254,73.506,239133,4,D major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Linger,3rcVJVqhuuKbVppaLXrxD5,Freedom Fry,Linger,https://i.scdn.co/image/b5fbfdcde6bc5dfd68aa86b5761d1ba8bd5e7e76,0.572,0.285,F,-12.367,major,0.0316,0.789,0,0.0944,0.168,88.012,201136,4,F major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Crazy - Live Sessions,15byLK9MadQ44VM9opaGms,Madilyn Bailey,Crazy (Live Sessions),https://i.scdn.co/image/33d631d1d81be8907c2d3a4c3186c2612151b8f7,0.517,0.25,C,-8.381,minor,0.0355,0.919,0,0.101,0.249,102.631,176068,4,C minor
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,I Can't Make You Love Me,0hL7pMYm3WQhoywLYFdF3t,SOAK,I Can't Make You Love Me/Immigrant Song,https://i.scdn.co/image/4bc5a5b3afa3de4beeb2e39c9e410afbfa1e69d6,0.528,0.0927,C,-8.419,major,0.0323,0.958,4.36e-4,0.106,0.23,110.13,291046,4,C major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,XO,0oa6d6Nz5BmP7jquxEoyMm,Anna Elizabeth Laube,Tree,https://i.scdn.co/image/d973a0f6eec780a3490b9cae15c21f19b77ef320,0.456,0.154,A#,-13.953,major,0.0327,0.924,0.00116,0.108,0.351,79.211,235907,4,A# major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Despacito,4vxA3aI7l73i0Hi819OQhH,Madilyn Bailey,Despacito,https://i.scdn.co/image/54ef4f79d7c23ac933f22e679cf26a55a8eea122,0.686,0.475,E,-5.572,major,0.0748,0.619,0,0.501,0.743,86.353,170455,4,E major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Wrecking Ball,5uU7wxiO0xHunapJ4wXG2W,Joseph & Maia,Acoustic Extended Play,https://i.scdn.co/image/4e69dd2005e05376c76f3258715340310c2f802c,0.428,0.0618,G,-12.933,major,0.0351,0.942,0,0.105,0.163,107.721,254336,4,G major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Black Beatles - Acoustic,7tOwlsbz3lmbEjxmury4qZ,The Mayries,Black Beatles (Acoustic),https://i.scdn.co/image/33bb0e304a4ad487771e94f7ea1dba5b2ad71114,0.712,0.321,A,-7.735,major,0.034,0.854,0,0.121,0.209,118.045,211781,4,A major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Hello,5mCLi8QdP2d9EoSIEoO8jX,Erato,Hello (Adele Cover),https://i.scdn.co/image/1814583bcf299cebf05b156cbb3eb618f315e054,0.587,0.189,C,-10.553,major,0.0355,0.95,3.29e-6,0.112,0.217,73.424,230225,4,C major
Acoustic Covers,37i9dQZF1DWXmlLSKkfdAk,https://api.spotify.com/v1/users/spotify/playlists/37i9dQZF1DWXmlLSKkfdAk/tracks,107,q6X5oYdtfbBJyHF8AXtlibScJz9le35AypUnt4J0wWoyaUdBOW+CEB6DIQYRFAy8Lls5NACknEg=,https://i.scdn.co/image/f428d87a33e1218e7d951828c20aff9956ba91f2,Seven Nation Army,7fBRH08A6Fu47GMyFamyoO,Zella Day,Seven Nation Army,https://i.scdn.co/image/6d98d27196253f3ae92e9bfad566d6fbfa67f569,0.69,0.283,D,-7.309,major,0.0294,0.891,3.86e-4,0.111,0.35,104.348,172920,4,D major
